Name,Level,dr,er,fire,poison,cold,rad,Health
humanmunicipalauditor,44,42.818181818181834,42.818181818181834,16.45454545454545,16.45454545454545,11.0,27.363636363636367,370.90909090909093
humanmunicipalauditor,45,43.1818181818182,43.1818181818182,16.54545454545454,16.54545454545454,11.0,27.63636363636364,376.0909090909091
humanmunicipalauditor,46,43.54545454545457,43.54545454545457,16.63636363636363,16.63636363636363,11.0,27.909090909090914,381.2727272727273
humanmunicipalauditor,47,43.909090909090935,43.909090909090935,16.72727272727272,16.72727272727272,11.0,28.181818181818187,386.4545454545455
humanmunicipalauditor,48,44.2727272727273,44.2727272727273,16.81818181818181,16.81818181818181,11.0,28.45454545454546,391.6363636363637
humanmunicipalauditor,49,44.63636363636367,44.63636363636367,16.9090909090909,16.9090909090909,11.0,28.727272727272734,396.81818181818187
humanmunicipalauditor,50,45,45,17,17,11,29,402
humanmunicipalauditor,51,45.3,45.3,17.12,17.12,11.08,29.18,412.36
humanmunicipalauditor,52,45.599999999999994,45.599999999999994,17.240000000000002,17.240000000000002,11.16,29.36,422.72
humanmunicipalauditor,53,45.89999999999999,45.89999999999999,17.360000000000003,17.360000000000003,11.24,29.54,433.08000000000004
humanmunicipalauditor,54,46.19999999999999,46.19999999999999,17.480000000000004,17.480000000000004,11.32,29.72,443.44000000000005
humanmunicipalauditor,55,46.499999999999986,46.499999999999986,17.600000000000005,17.600000000000005,11.4,29.9,453.80000000000007
humanmunicipalauditor,56,46.79999999999998,46.79999999999998,17.720000000000006,17.720000000000006,11.48,30.08,464.1600000000001
humanmunicipalauditor,57,47.09999999999998,47.09999999999998,17.840000000000007,17.840000000000007,11.56,30.259999999999998,474.5200000000001
humanmunicipalauditor,58,47.39999999999998,47.39999999999998,17.960000000000008,17.960000000000008,11.64,30.439999999999998,484.8800000000001
humanmunicipalauditor,59,47.699999999999974,47.699999999999974,18.08000000000001,18.08000000000001,11.72,30.619999999999997,495.2400000000001
humanmunicipalauditor,60,47.99999999999997,47.99999999999997,18.20000000000001,18.20000000000001,11.8,30.799999999999997,505.60000000000014
humanmunicipalauditor,61,48.29999999999997,48.29999999999997,18.32000000000001,18.32000000000001,11.88,30.979999999999997,515.9600000000002
humanmunicipalauditor,62,48.599999999999966,48.599999999999966,18.440000000000012,18.440000000000012,11.96,31.159999999999997,526.3200000000002
humanmunicipalauditor,63,48.89999999999996,48.89999999999996,18.560000000000013,18.560000000000013,12.040000000000001,31.339999999999996,536.6800000000002
humanmunicipalauditor,64,49.19999999999996,49.19999999999996,18.680000000000014,18.680000000000014,12.120000000000001,31.519999999999996,547.0400000000002
humanmunicipalauditor,65,49.49999999999996,49.49999999999996,18.800000000000015,18.800000000000015,12.200000000000001,31.699999999999996,557.4000000000002
humanmunicipalauditor,66,49.799999999999955,49.799999999999955,18.920000000000016,18.920000000000016,12.280000000000001,31.879999999999995,567.7600000000002
humanmunicipalauditor,67,50.09999999999995,50.09999999999995,19.040000000000017,19.040000000000017,12.360000000000001,32.059999999999995,578.1200000000002
humanmunicipalauditor,68,50.39999999999995,50.39999999999995,19.160000000000018,19.160000000000018,12.440000000000001,32.239999999999995,588.4800000000002
humanmunicipalauditor,69,50.699999999999946,50.699999999999946,19.28000000000002,19.28000000000002,12.520000000000001,32.419999999999995,598.8400000000003
humanmunicipalauditor,70,50.99999999999994,50.99999999999994,19.40000000000002,19.40000000000002,12.600000000000001,32.599999999999994,609.2000000000003
humanmunicipalauditor,71,51.29999999999994,51.29999999999994,19.52000000000002,19.52000000000002,12.680000000000001,32.779999999999994,619.5600000000003
humanmunicipalauditor,72,51.59999999999994,51.59999999999994,19.640000000000022,19.640000000000022,12.760000000000002,32.959999999999994,629.9200000000003
humanmunicipalauditor,73,51.899999999999935,51.899999999999935,19.760000000000023,19.760000000000023,12.840000000000002,33.13999999999999,640.2800000000003
humanmunicipalauditor,74,52.19999999999993,52.19999999999993,19.880000000000024,19.880000000000024,12.920000000000002,33.31999999999999,650.6400000000003
humanmunicipalauditor,75,52.49999999999993,52.49999999999993,20.000000000000025,20.000000000000025,13.000000000000002,33.49999999999999,661.0000000000003
humanmunicipalauditor,76,52.799999999999926,52.799999999999926,20.120000000000026,20.120000000000026,13.080000000000002,33.67999999999999,671.3600000000004
humanmunicipalauditor,77,53.09999999999992,53.09999999999992,20.240000000000027,20.240000000000027,13.160000000000002,33.85999999999999,681.7200000000004
humanmunicipalauditor,78,53.39999999999992,53.39999999999992,20.360000000000028,20.360000000000028,13.240000000000002,34.03999999999999,692.0800000000004
humanmunicipalauditor,79,53.69999999999992,53.69999999999992,20.48000000000003,20.48000000000003,13.320000000000002,34.21999999999999,702.4400000000004
humanmunicipalauditor,80,53.999999999999915,53.999999999999915,20.60000000000003,20.60000000000003,13.400000000000002,34.39999999999999,712.8000000000004
humanmunicipalauditor,81,54.29999999999991,54.29999999999991,20.72000000000003,20.72000000000003,13.480000000000002,34.57999999999999,723.1600000000004
humanmunicipalauditor,82,54.59999999999991,54.59999999999991,20.840000000000032,20.840000000000032,13.560000000000002,34.75999999999999,733.5200000000004
humanmunicipalauditor,83,54.899999999999906,54.899999999999906,20.960000000000033,20.960000000000033,13.640000000000002,34.93999999999999,743.8800000000005
humanmunicipalauditor,84,55.1999999999999,55.1999999999999,21.080000000000034,21.080000000000034,13.720000000000002,35.11999999999999,754.2400000000005
humanmunicipalauditor,85,55.4999999999999,55.4999999999999,21.200000000000035,21.200000000000035,13.800000000000002,35.29999999999999,764.6000000000005
humanmunicipalauditor,86,55.7999999999999,55.7999999999999,21.320000000000036,21.320000000000036,13.880000000000003,35.47999999999999,774.9600000000005
humanmunicipalauditor,87,56.099999999999895,56.099999999999895,21.440000000000037,21.440000000000037,13.960000000000003,35.65999999999999,785.3200000000005
humanmunicipalauditor,88,56.39999999999989,56.39999999999989,21.560000000000038,21.560000000000038,14.040000000000003,35.83999999999999,795.6800000000005
humanmunicipalauditor,89,56.69999999999989,56.69999999999989,21.68000000000004,21.68000000000004,14.120000000000003,36.01999999999999,806.0400000000005
humanmunicipalauditor,90,56.999999999999886,56.999999999999886,21.80000000000004,21.80000000000004,14.200000000000003,36.19999999999999,816.4000000000005
humanmunicipalauditor,91,57.29999999999988,57.29999999999988,21.92000000000004,21.92000000000004,14.280000000000003,36.37999999999999,826.7600000000006
humanmunicipalauditor,92,57.59999999999988,57.59999999999988,22.040000000000042,22.040000000000042,14.360000000000003,36.55999999999999,837.1200000000006
humanmunicipalauditor,93,57.89999999999988,57.89999999999988,22.160000000000043,22.160000000000043,14.440000000000003,36.73999999999999,847.4800000000006
humanmunicipalauditor,94,58.199999999999875,58.199999999999875,22.280000000000044,22.280000000000044,14.520000000000003,36.91999999999999,857.8400000000006
humanmunicipalauditor,95,58.49999999999987,58.49999999999987,22.400000000000045,22.400000000000045,14.600000000000003,37.09999999999999,868.2000000000006
humanmunicipalauditor,96,58.79999999999987,58.79999999999987,22.520000000000046,22.520000000000046,14.680000000000003,37.27999999999999,878.5600000000006
humanmunicipalauditor,97,59.099999999999866,59.099999999999866,22.640000000000047,22.640000000000047,14.760000000000003,37.45999999999999,888.9200000000006
humanmunicipalauditor,98,59.399999999999864,59.399999999999864,22.760000000000048,22.760000000000048,14.840000000000003,37.639999999999986,899.2800000000007
humanmunicipalauditor,99,59.69999999999986,59.69999999999986,22.88000000000005,22.88000000000005,14.920000000000003,37.819999999999986,909.6400000000007
humanmunicipalauditor,100,60,60,23,23,15,38,920
humanmunicipalauditor,101,60,60,23,23,15,38,920
humanmunicipalauditor,102,60,60,23,23,15,38,920
humanmunicipalauditor,103,60,60,23,23,15,38,920
humanmunicipalauditor,104,60,60,23,23,15,38,920
humanmunicipalauditor,105,60,60,23,23,15,38,920
humanmunicipalauditor,106,60,60,23,23,15,38,920
humanmunicipalauditor,107,60,60,23,23,15,38,920
humanmunicipalauditor,108,60,60,23,23,15,38,920
humanmunicipalauditor,109,60,60,23,23,15,38,920
humanmunicipalauditor,110,60,60,23,23,15,38,920
humanmunicipalauditor,111,60,60,23,23,15,38,920
humanmunicipalauditor,112,60,60,23,23,15,38,920
humanmunicipalauditor,113,60,60,23,23,15,38,920
humanmunicipalauditor,114,60,60,23,23,15,38,920
humanmunicipalauditor,115,60,60,23,23,15,38,920
humanmunicipalauditor,116,60,60,23,23,15,38,920
humanmunicipalauditor,117,60,60,23,23,15,38,920
humanmunicipalauditor,118,60,60,23,23,15,38,920
humanmunicipalauditor,119,60,60,23,23,15,38,920
humanmunicipalauditor,120,60,60,23,23,15,38,920
humanraider,1,2,2,2,2,2,2,35
humanraider,2,2.0,2.0,2.0,2.0,2.0,2.0,38.333333333333336
humanraider,3,2.0,2.0,2.0,2.0,2.0,2.0,41.66666666666667
humanraider,4,2,2,2,2,2,2,45
humanraider,5,2.0,2.0,2.0,2.0,2.0,2.0,48.333333333333336
humanraider,6,2.0,2.0,2.0,2.0,2.0,2.0,51.66666666666667
humanraider,7,2,2,2,2,2,2,55
humanraider,8,5.0,5.0,5.0,5.0,5.0,5.0,57.5
humanraider,9,8,8,8,8,8,8,60
humanraider,10,8.0,8.0,8.0,8.0,8.0,8.0,64.0
humanraider,11,8.0,8.0,8.0,8.0,8.0,8.0,68.0
humanraider,12,8.0,8.0,8.0,8.0,8.0,8.0,72.0
humanraider,13,8.0,8.0,8.0,8.0,8.0,8.0,76.0
humanraider,14,8,8,8,8,8,8,80
humanraider,15,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,86.42857142857143
humanraider,16,12.857142857142858,12.857142857142858,12.857142857142858,12.857142857142858,12.857142857142858,12.857142857142858,92.85714285714286
humanraider,17,15.285714285714286,15.285714285714286,15.285714285714286,15.285714285714286,15.285714285714286,15.285714285714286,99.28571428571429
humanraider,18,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,105.71428571428572
humanraider,19,20.142857142857142,20.142857142857142,20.142857142857142,20.142857142857142,20.142857142857142,20.142857142857142,112.14285714285715
humanraider,20,22.57142857142857,22.57142857142857,22.57142857142857,22.57142857142857,22.57142857142857,22.57142857142857,118.57142857142858
humanraider,21,25,25,25,25,25,25,125
humanraider,22,25.0,25.0,25.0,25.0,25.0,25.0,133.33333333333334
humanraider,23,25.0,25.0,25.0,25.0,25.0,25.0,141.66666666666669
humanraider,24,25.0,25.0,25.0,25.0,25.0,25.0,150.00000000000003
humanraider,25,25.0,25.0,25.0,25.0,25.0,25.0,158.33333333333337
humanraider,26,25.0,25.0,25.0,25.0,25.0,25.0,166.6666666666667
humanraider,27,25.0,25.0,25.0,25.0,25.0,25.0,175.00000000000006
humanraider,28,25.0,25.0,25.0,25.0,25.0,25.0,183.3333333333334
humanraider,29,25.0,25.0,25.0,25.0,25.0,25.0,191.66666666666674
humanraider,30,25,25,25,25,25,25,200
humanraider,31,27.77777777777778,27.77777777777778,27.77777777777778,27.77777777777778,27.77777777777778,27.77777777777778,211.11111111111111
humanraider,32,30.555555555555557,30.555555555555557,30.555555555555557,30.555555555555557,30.555555555555557,30.555555555555557,222.22222222222223
humanraider,33,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,233.33333333333334
humanraider,34,36.111111111111114,36.111111111111114,36.111111111111114,36.111111111111114,36.111111111111114,36.111111111111114,244.44444444444446
humanraider,35,38.88888888888889,38.88888888888889,38.88888888888889,38.88888888888889,38.88888888888889,38.88888888888889,255.55555555555557
humanraider,36,41.66666666666667,41.66666666666667,41.66666666666667,41.66666666666667,41.66666666666667,41.66666666666667,266.6666666666667
humanraider,37,44.44444444444445,44.44444444444445,44.44444444444445,44.44444444444445,44.44444444444445,44.44444444444445,277.77777777777777
humanraider,38,47.22222222222223,47.22222222222223,47.22222222222223,47.22222222222223,47.22222222222223,47.22222222222223,288.88888888888886
humanraider,39,50,50,50,50,50,50,300
humanraider,40,54.54545454545455,54.54545454545455,54.54545454545455,54.54545454545455,54.54545454545455,54.54545454545455,304.54545454545456
humanraider,41,59.09090909090909,59.09090909090909,59.09090909090909,59.09090909090909,59.09090909090909,59.09090909090909,309.0909090909091
humanraider,42,63.63636363636364,63.63636363636364,63.63636363636364,63.63636363636364,63.63636363636364,63.63636363636364,313.6363636363637
humanraider,43,68.18181818181819,68.18181818181819,68.18181818181819,68.18181818181819,68.18181818181819,68.18181818181819,318.18181818181824
humanraider,44,72.72727272727273,72.72727272727273,72.72727272727273,72.72727272727273,72.72727272727273,72.72727272727273,322.7272727272728
humanraider,45,77.27272727272728,77.27272727272728,77.27272727272728,77.27272727272728,77.27272727272728,77.27272727272728,327.27272727272737
humanraider,46,81.81818181818183,81.81818181818183,81.81818181818183,81.81818181818183,81.81818181818183,81.81818181818183,331.8181818181819
humanraider,47,86.36363636363637,86.36363636363637,86.36363636363637,86.36363636363637,86.36363636363637,86.36363636363637,336.3636363636365
humanraider,48,90.90909090909092,90.90909090909092,90.90909090909092,90.90909090909092,90.90909090909092,90.90909090909092,340.90909090909105
humanraider,49,95.45454545454547,95.45454545454547,95.45454545454547,95.45454545454547,95.45454545454547,95.45454545454547,345.4545454545456
humanraider,50,100,100,100,100,100,100,350
humanraider,51,101.0,101.0,101.0,101.0,101.0,101.0,359.0
humanraider,52,102.0,102.0,102.0,102.0,102.0,102.0,368.0
humanraider,53,103.0,103.0,103.0,103.0,103.0,103.0,377.0
humanraider,54,104.0,104.0,104.0,104.0,104.0,104.0,386.0
humanraider,55,105.0,105.0,105.0,105.0,105.0,105.0,395.0
humanraider,56,106.0,106.0,106.0,106.0,106.0,106.0,404.0
humanraider,57,107.0,107.0,107.0,107.0,107.0,107.0,413.0
humanraider,58,108.0,108.0,108.0,108.0,108.0,108.0,422.0
humanraider,59,109.0,109.0,109.0,109.0,109.0,109.0,431.0
humanraider,60,110.0,110.0,110.0,110.0,110.0,110.0,440.0
humanraider,61,111.0,111.0,111.0,111.0,111.0,111.0,449.0
humanraider,62,112.0,112.0,112.0,112.0,112.0,112.0,458.0
humanraider,63,113.0,113.0,113.0,113.0,113.0,113.0,467.0
humanraider,64,114.0,114.0,114.0,114.0,114.0,114.0,476.0
humanraider,65,115.0,115.0,115.0,115.0,115.0,115.0,485.0
humanraider,66,116.0,116.0,116.0,116.0,116.0,116.0,494.0
humanraider,67,117.0,117.0,117.0,117.0,117.0,117.0,503.0
humanraider,68,118.0,118.0,118.0,118.0,118.0,118.0,512.0
humanraider,69,119.0,119.0,119.0,119.0,119.0,119.0,521.0
humanraider,70,120.0,120.0,120.0,120.0,120.0,120.0,530.0
humanraider,71,121.0,121.0,121.0,121.0,121.0,121.0,539.0
humanraider,72,122.0,122.0,122.0,122.0,122.0,122.0,548.0
humanraider,73,123.0,123.0,123.0,123.0,123.0,123.0,557.0
humanraider,74,124.0,124.0,124.0,124.0,124.0,124.0,566.0
humanraider,75,125.0,125.0,125.0,125.0,125.0,125.0,575.0
humanraider,76,126.0,126.0,126.0,126.0,126.0,126.0,584.0
humanraider,77,127.0,127.0,127.0,127.0,127.0,127.0,593.0
humanraider,78,128.0,128.0,128.0,128.0,128.0,128.0,602.0
humanraider,79,129.0,129.0,129.0,129.0,129.0,129.0,611.0
humanraider,80,130.0,130.0,130.0,130.0,130.0,130.0,620.0
humanraider,81,131.0,131.0,131.0,131.0,131.0,131.0,629.0
humanraider,82,132.0,132.0,132.0,132.0,132.0,132.0,638.0
humanraider,83,133.0,133.0,133.0,133.0,133.0,133.0,647.0
humanraider,84,134.0,134.0,134.0,134.0,134.0,134.0,656.0
humanraider,85,135.0,135.0,135.0,135.0,135.0,135.0,665.0
humanraider,86,136.0,136.0,136.0,136.0,136.0,136.0,674.0
humanraider,87,137.0,137.0,137.0,137.0,137.0,137.0,683.0
humanraider,88,138.0,138.0,138.0,138.0,138.0,138.0,692.0
humanraider,89,139.0,139.0,139.0,139.0,139.0,139.0,701.0
humanraider,90,140.0,140.0,140.0,140.0,140.0,140.0,710.0
humanraider,91,141.0,141.0,141.0,141.0,141.0,141.0,719.0
humanraider,92,142.0,142.0,142.0,142.0,142.0,142.0,728.0
humanraider,93,143.0,143.0,143.0,143.0,143.0,143.0,737.0
humanraider,94,144.0,144.0,144.0,144.0,144.0,144.0,746.0
humanraider,95,145.0,145.0,145.0,145.0,145.0,145.0,755.0
humanraider,96,146.0,146.0,146.0,146.0,146.0,146.0,764.0
humanraider,97,147.0,147.0,147.0,147.0,147.0,147.0,773.0
humanraider,98,148.0,148.0,148.0,148.0,148.0,148.0,782.0
humanraider,99,149.0,149.0,149.0,149.0,149.0,149.0,791.0
humanraider,100,150,150,150,150,150,150,800
humanraider,101,150,150,150,150,150,150,800
humanraider,102,150,150,150,150,150,150,800
humanraider,103,150,150,150,150,150,150,800
humanraider,104,150,150,150,150,150,150,800
humanraider,105,150,150,150,150,150,150,800
humanraider,106,150,150,150,150,150,150,800
humanraider,107,150,150,150,150,150,150,800
humanraider,108,150,150,150,150,150,150,800
humanraider,109,150,150,150,150,150,150,800
humanraider,110,150,150,150,150,150,150,800
humanraider,111,150,150,150,150,150,150,800
humanraider,112,150,150,150,150,150,150,800
humanraider,113,150,150,150,150,150,150,800
humanraider,114,150,150,150,150,150,150,800
humanraider,115,150,150,150,150,150,150,800
humanraider,116,150,150,150,150,150,150,800
humanraider,117,150,150,150,150,150,150,800
humanraider,118,150,150,150,150,150,150,800
humanraider,119,150,150,150,150,150,150,800
humanraider,120,150,150,150,150,150,150,800
humansettler,1,2,2,2,2,2,2,35
humansettler,2,2.0,2.0,2.0,2.0,2.0,2.0,38.333333333333336
humansettler,3,2.0,2.0,2.0,2.0,2.0,2.0,41.66666666666667
humansettler,4,2,2,2,2,2,2,45
humansettler,5,2.0,2.0,2.0,2.0,2.0,2.0,48.333333333333336
humansettler,6,2.0,2.0,2.0,2.0,2.0,2.0,51.66666666666667
humansettler,7,2,2,2,2,2,2,55
humansettler,8,5.0,5.0,5.0,5.0,5.0,5.0,57.5
humansettler,9,8,8,8,8,8,8,60
humansettler,10,8.0,8.0,8.0,8.0,8.0,8.0,64.0
humansettler,11,8.0,8.0,8.0,8.0,8.0,8.0,68.0
humansettler,12,8.0,8.0,8.0,8.0,8.0,8.0,72.0
humansettler,13,8.0,8.0,8.0,8.0,8.0,8.0,76.0
humansettler,14,8,8,8,8,8,8,80
humansettler,15,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,86.42857142857143
humansettler,16,12.857142857142858,12.857142857142858,12.857142857142858,12.857142857142858,12.857142857142858,12.857142857142858,92.85714285714286
humansettler,17,15.285714285714286,15.285714285714286,15.285714285714286,15.285714285714286,15.285714285714286,15.285714285714286,99.28571428571429
humansettler,18,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,105.71428571428572
humansettler,19,20.142857142857142,20.142857142857142,20.142857142857142,20.142857142857142,20.142857142857142,20.142857142857142,112.14285714285715
humansettler,20,22.57142857142857,22.57142857142857,22.57142857142857,22.57142857142857,22.57142857142857,22.57142857142857,118.57142857142858
humansettler,21,25,25,25,25,25,25,125
humansettler,22,25.0,25.0,25.0,25.0,25.0,25.0,133.33333333333334
humansettler,23,25.0,25.0,25.0,25.0,25.0,25.0,141.66666666666669
humansettler,24,25.0,25.0,25.0,25.0,25.0,25.0,150.00000000000003
humansettler,25,25.0,25.0,25.0,25.0,25.0,25.0,158.33333333333337
humansettler,26,25.0,25.0,25.0,25.0,25.0,25.0,166.6666666666667
humansettler,27,25.0,25.0,25.0,25.0,25.0,25.0,175.00000000000006
humansettler,28,25.0,25.0,25.0,25.0,25.0,25.0,183.3333333333334
humansettler,29,25.0,25.0,25.0,25.0,25.0,25.0,191.66666666666674
humansettler,30,25,25,25,25,25,25,200
humansettler,31,27.77777777777778,27.77777777777778,27.77777777777778,27.77777777777778,27.77777777777778,27.77777777777778,211.11111111111111
humansettler,32,30.555555555555557,30.555555555555557,30.555555555555557,30.555555555555557,30.555555555555557,30.555555555555557,222.22222222222223
humansettler,33,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,233.33333333333334
humansettler,34,36.111111111111114,36.111111111111114,36.111111111111114,36.111111111111114,36.111111111111114,36.111111111111114,244.44444444444446
humansettler,35,38.88888888888889,38.88888888888889,38.88888888888889,38.88888888888889,38.88888888888889,38.88888888888889,255.55555555555557
humansettler,36,41.66666666666667,41.66666666666667,41.66666666666667,41.66666666666667,41.66666666666667,41.66666666666667,266.6666666666667
humansettler,37,44.44444444444445,44.44444444444445,44.44444444444445,44.44444444444445,44.44444444444445,44.44444444444445,277.77777777777777
humansettler,38,47.22222222222223,47.22222222222223,47.22222222222223,47.22222222222223,47.22222222222223,47.22222222222223,288.88888888888886
humansettler,39,50,50,50,50,50,50,300
humansettler,40,54.54545454545455,54.54545454545455,54.54545454545455,54.54545454545455,54.54545454545455,54.54545454545455,304.54545454545456
humansettler,41,59.09090909090909,59.09090909090909,59.09090909090909,59.09090909090909,59.09090909090909,59.09090909090909,309.0909090909091
humansettler,42,63.63636363636364,63.63636363636364,63.63636363636364,63.63636363636364,63.63636363636364,63.63636363636364,313.6363636363637
humansettler,43,68.18181818181819,68.18181818181819,68.18181818181819,68.18181818181819,68.18181818181819,68.18181818181819,318.18181818181824
humansettler,44,72.72727272727273,72.72727272727273,72.72727272727273,72.72727272727273,72.72727272727273,72.72727272727273,322.7272727272728
humansettler,45,77.27272727272728,77.27272727272728,77.27272727272728,77.27272727272728,77.27272727272728,77.27272727272728,327.27272727272737
humansettler,46,81.81818181818183,81.81818181818183,81.81818181818183,81.81818181818183,81.81818181818183,81.81818181818183,331.8181818181819
humansettler,47,86.36363636363637,86.36363636363637,86.36363636363637,86.36363636363637,86.36363636363637,86.36363636363637,336.3636363636365
humansettler,48,90.90909090909092,90.90909090909092,90.90909090909092,90.90909090909092,90.90909090909092,90.90909090909092,340.90909090909105
humansettler,49,95.45454545454547,95.45454545454547,95.45454545454547,95.45454545454547,95.45454545454547,95.45454545454547,345.4545454545456
humansettler,50,100,100,100,100,100,100,350
humansettler,51,101.0,101.0,101.0,101.0,101.0,101.0,359.0
humansettler,52,102.0,102.0,102.0,102.0,102.0,102.0,368.0
humansettler,53,103.0,103.0,103.0,103.0,103.0,103.0,377.0
humansettler,54,104.0,104.0,104.0,104.0,104.0,104.0,386.0
humansettler,55,105.0,105.0,105.0,105.0,105.0,105.0,395.0
humansettler,56,106.0,106.0,106.0,106.0,106.0,106.0,404.0
humansettler,57,107.0,107.0,107.0,107.0,107.0,107.0,413.0
humansettler,58,108.0,108.0,108.0,108.0,108.0,108.0,422.0
humansettler,59,109.0,109.0,109.0,109.0,109.0,109.0,431.0
humansettler,60,110.0,110.0,110.0,110.0,110.0,110.0,440.0
humansettler,61,111.0,111.0,111.0,111.0,111.0,111.0,449.0
humansettler,62,112.0,112.0,112.0,112.0,112.0,112.0,458.0
humansettler,63,113.0,113.0,113.0,113.0,113.0,113.0,467.0
humansettler,64,114.0,114.0,114.0,114.0,114.0,114.0,476.0
humansettler,65,115.0,115.0,115.0,115.0,115.0,115.0,485.0
humansettler,66,116.0,116.0,116.0,116.0,116.0,116.0,494.0
humansettler,67,117.0,117.0,117.0,117.0,117.0,117.0,503.0
humansettler,68,118.0,118.0,118.0,118.0,118.0,118.0,512.0
humansettler,69,119.0,119.0,119.0,119.0,119.0,119.0,521.0
humansettler,70,120.0,120.0,120.0,120.0,120.0,120.0,530.0
humansettler,71,121.0,121.0,121.0,121.0,121.0,121.0,539.0
humansettler,72,122.0,122.0,122.0,122.0,122.0,122.0,548.0
humansettler,73,123.0,123.0,123.0,123.0,123.0,123.0,557.0
humansettler,74,124.0,124.0,124.0,124.0,124.0,124.0,566.0
humansettler,75,125.0,125.0,125.0,125.0,125.0,125.0,575.0
humansettler,76,126.0,126.0,126.0,126.0,126.0,126.0,584.0
humansettler,77,127.0,127.0,127.0,127.0,127.0,127.0,593.0
humansettler,78,128.0,128.0,128.0,128.0,128.0,128.0,602.0
humansettler,79,129.0,129.0,129.0,129.0,129.0,129.0,611.0
humansettler,80,130.0,130.0,130.0,130.0,130.0,130.0,620.0
humansettler,81,131.0,131.0,131.0,131.0,131.0,131.0,629.0
humansettler,82,132.0,132.0,132.0,132.0,132.0,132.0,638.0
humansettler,83,133.0,133.0,133.0,133.0,133.0,133.0,647.0
humansettler,84,134.0,134.0,134.0,134.0,134.0,134.0,656.0
humansettler,85,135.0,135.0,135.0,135.0,135.0,135.0,665.0
humansettler,86,136.0,136.0,136.0,136.0,136.0,136.0,674.0
humansettler,87,137.0,137.0,137.0,137.0,137.0,137.0,683.0
humansettler,88,138.0,138.0,138.0,138.0,138.0,138.0,692.0
humansettler,89,139.0,139.0,139.0,139.0,139.0,139.0,701.0
humansettler,90,140.0,140.0,140.0,140.0,140.0,140.0,710.0
humansettler,91,141.0,141.0,141.0,141.0,141.0,141.0,719.0
humansettler,92,142.0,142.0,142.0,142.0,142.0,142.0,728.0
humansettler,93,143.0,143.0,143.0,143.0,143.0,143.0,737.0
humansettler,94,144.0,144.0,144.0,144.0,144.0,144.0,746.0
humansettler,95,145.0,145.0,145.0,145.0,145.0,145.0,755.0
humansettler,96,146.0,146.0,146.0,146.0,146.0,146.0,764.0
humansettler,97,147.0,147.0,147.0,147.0,147.0,147.0,773.0
humansettler,98,148.0,148.0,148.0,148.0,148.0,148.0,782.0
humansettler,99,149.0,149.0,149.0,149.0,149.0,149.0,791.0
humansettler,100,150,150,150,150,150,150,800
humansettler,101,150,150,150,150,150,150,800
humansettler,102,150,150,150,150,150,150,800
humansettler,103,150,150,150,150,150,150,800
humansettler,104,150,150,150,150,150,150,800
humansettler,105,150,150,150,150,150,150,800
humansettler,106,150,150,150,150,150,150,800
humansettler,107,150,150,150,150,150,150,800
humansettler,108,150,150,150,150,150,150,800
humansettler,109,150,150,150,150,150,150,800
humansettler,110,150,150,150,150,150,150,800
humansettler,111,150,150,150,150,150,150,800
humansettler,112,150,150,150,150,150,150,800
humansettler,113,150,150,150,150,150,150,800
humansettler,114,150,150,150,150,150,150,800
humansettler,115,150,150,150,150,150,150,800
humansettler,116,150,150,150,150,150,150,800
humansettler,117,150,150,150,150,150,150,800
humansettler,118,150,150,150,150,150,150,800
humansettler,119,150,150,150,150,150,150,800
humansettler,120,150,150,150,150,150,150,800
humanshowman,1,14,14,5,5,4,8,40
humanshowman,2,15.333333333333334,15.333333333333334,5.666666666666667,5.666666666666667,4.333333333333333,9.0,44.0
humanshowman,3,16.666666666666668,16.666666666666668,6.333333333333334,6.333333333333334,4.666666666666666,10.0,48.0
humanshowman,4,18,18,7,7,5,11,52
humanshowman,5,19.0,19.0,7.333333333333333,7.333333333333333,5.0,12.0,55.666666666666664
humanshowman,6,20.0,20.0,7.666666666666666,7.666666666666666,5.0,13.0,59.33333333333333
humanshowman,7,21,21,8,8,5,14,63
humanshowman,8,22.0,22.0,8.5,8.5,6.0,14.0,66.0
humanshowman,9,23,23,9,9,7,14,69
humanshowman,10,24.0,24.0,9.4,9.4,7.2,14.6,73.6
humanshowman,11,25.0,25.0,9.8,9.8,7.4,15.2,78.19999999999999
humanshowman,12,26.0,26.0,10.200000000000001,10.200000000000001,7.6000000000000005,15.799999999999999,82.79999999999998
humanshowman,13,27.0,27.0,10.600000000000001,10.600000000000001,7.800000000000001,16.4,87.39999999999998
humanshowman,14,28,28,11,11,8,17,92
humanshowman,15,28.714285714285715,28.714285714285715,11.285714285714286,11.285714285714286,8.0,17.571428571428573,99.42857142857143
humanshowman,16,29.42857142857143,29.42857142857143,11.571428571428573,11.571428571428573,8.0,18.142857142857146,106.85714285714286
